,batch_size,conv,dense,drop,epochs,learning_rate,run_id,runtime_hours,training_loss,validation_loss
333,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.1,4,0.02,4333,0.0627389630556,0.693224460738,0.691950161116
334,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.1,4,0.02,4334,0.0245964983333,0.692602027314,0.691799538476
335,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4335,0.0315463747222,0.693880207198,0.691795202664
336,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4336,0.0217021330556,0.693860527447,0.692458224297
337,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4337,0.0985100794444,0.693914492641,0.693339582852
338,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4338,0.0626286430556,0.693248684917,0.691619512013
339,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4339,0.0250314555556,0.69301751256,0.690783946855
340,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4340,0.0319751175,0.69295670901,0.69286613805
341,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4341,0.0215758561111,0.693067061901,0.692692485877
342,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4342,0.0967339347222,0.693153821571,0.692897064345
343,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4343,0.0639308569444,0.692920714617,0.692677392278
344,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4344,0.0253372888889,0.69292106373,0.692757431098
345,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4345,0.0318124697222,0.693170605387,0.69286405359
346,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4346,0.0219355108333,0.69290246112,0.691874357632
347,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4347,0.0979770288889,0.693042778969,0.692808117185
348,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4348,0.0636240897222,0.692993550641,0.692306927272
349,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4349,0.0258887833333,0.693152497496,0.692645946571
350,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4350,0.0314599311111,0.693301130193,0.692811388629
351,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4351,0.0228889063889,0.693178038086,0.692493605614
352,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4352,0.0973116802778,0.692647916079,0.693750229904
353,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4353,0.0633632397222,0.693236885752,0.692850933756
354,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4354,0.0264124194444,0.693241756303,0.692675011499
355,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4355,0.0325799758333,0.694267900501,0.694511973858
356,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4356,0.0228696158333,0.693572960581,0.692923992021
357,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4357,0.102623221667,0.694051321064,0.694041229997
358,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4358,0.0646447652778,0.694239473343,0.69353270701
359,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4359,0.0263399175,0.69352876544,0.693412644523
360,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4360,0.0323833188889,0.693200666564,0.693019236837
361,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4361,0.0222736752778,0.69333564043,0.693091331209
362,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4362,0.0981668897222,0.693106170212,0.693278735025
363,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4363,0.0628014608333,0.69318234069,0.693217710086
364,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4364,0.0261161355556,0.693027032273,0.693255496025
365,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4365,0.0327844022222,0.693285038642,0.693396237918
366,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4366,0.0230659658333,0.693262586423,0.693316555023
367,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4367,0.102379085556,0.692972976821,0.693444439343
368,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4368,0.0635335858333,0.693076772349,0.693307127271
369,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4369,0.0267314775,0.693421681438,0.693275216648
370,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4370,0.0318878058333,0.693320302452,0.692801160472
371,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4371,0.0220284433333,0.69359113574,0.693756464549
372,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4372,0.0968447263889,0.693778794152,0.693153551647
373,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4373,0.347405110278,0.693764020715,0.693761885166
374,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4374,0.0269218377778,0.693782291242,0.693285679817
375,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4375,0.0333881572222,0.693860541071,0.695436028072
376,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4376,0.0226641841667,0.69432860102,0.693278026581
377,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4377,0.100725479167,0.694095728227,0.69410403456
378,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4378,0.0652727008333,0.693657267945,0.695409805434
379,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4379,0.0269756122222,0.693599988733,0.692925822735
380,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.005,4380,0.0323803661111,0.693176261868,0.693460922582
381,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.005,4381,0.0226739316667,0.693761895384,0.693219024794
382,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.005,4382,0.0986029775,0.693327833073,0.69333816937
383,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.005,4383,0.0642470475,0.693121922016,0.693411946297
384,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.005,4384,0.0269900144444,0.692958187205,0.693496731349
385,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.01,4385,0.0327250683333,0.693223878316,0.693271286147
386,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.01,4386,0.0229913794444,0.694010142769,0.692948988506
387,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.01,4387,0.0994179613889,0.693561757462,0.693388802665
388,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.01,4388,0.0658118533333,0.693762268339,0.693314678328
389,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.01,4389,0.0266158269444,0.693239182234,0.693607541493
390,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.02,4390,0.0324556861111,0.693555706739,0.693058058194
391,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.02,4391,0.0230072622222,0.69331664443,0.69293759891
392,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.02,4392,0.103744235833,0.693112094062,0.693178064483
393,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.02,4393,0.0641310169444,0.692888788666,0.693152298246
394,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.02,4394,0.0263777786111,0.693288357769,0.694096749169
395,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.05,4395,0.0336542077778,0.694883808919,0.696412164824
396,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.05,4396,0.0226297927778,0.694089967864,0.692994504316
397,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.05,4397,0.100960047778,0.693900588581,0.692733972413
398,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.05,4398,0.0708382530556,0.695911125626,0.693687500272
399,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 500, 100, 50]",0.4,4,0.05,4399,0.0271489347222,0.694575124128,0.692799486433
400,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.005,4400,0.0332219930556,0.691956553289,0.691881656647
401,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.005,4401,0.0238270163889,0.69191394278,0.691524612904
402,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.005,4402,0.100519438889,0.69195596746,0.692211566653
403,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.005,4403,0.0671332936111,0.69226653661,0.692016591345
404,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.005,4404,0.0273408719444,0.691989987237,0.691647766318
405,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.01,4405,0.0337195094444,0.691684025526,0.69390515089
406,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.01,4406,0.0235351447222,0.691877604382,0.691092232295
407,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.01,4407,0.102003998889,0.690376796041,0.690351884706
408,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.01,4408,0.0659715683333,0.692657680171,0.691319426468
409,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.01,4409,0.0273888755556,0.69096145715,0.690796330997
410,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.02,4410,0.0334119655556,0.692414546864,0.691297742299
411,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.02,4411,0.0244075661111,0.687288371154,0.68945573398
412,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.02,4412,0.100259137222,0.692324259451,0.690351062162
413,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.02,4413,0.0649291008333,0.692046396221,0.692872442518
414,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.02,4414,0.0253924622222,0.691343806471,0.690616003105
415,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.05,4415,0.0328245786111,0.692202405419,0.689990999017
416,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.05,4416,0.0220617216667,0.693082277264,0.692960512638
417,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.05,4417,0.0973882722222,0.689390408141,0.679951524734
418,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.05,4418,0.0649039194444,0.693922976937,0.692690241337
419,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.0,4,0.05,4419,0.0273598852778,0.693760820798,0.692460605076
420,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.005,4420,0.0310985766667,0.693046741826,0.69273448331
421,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.005,4421,0.0215574847222,0.693015127523,0.693042761939
422,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.005,4422,0.0959746319444,0.693060882602,0.692645319871
423,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.005,4423,0.0658391358333,0.692811304331,0.691933287893
424,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.005,4424,0.0256811758333,0.692910601412,0.692721959523
425,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.01,4425,0.0315983883333,0.693209415674,0.69307509831
426,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.01,4426,0.0221554180556,0.692686551809,0.692422032356
427,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.01,4427,0.0957939786111,0.693061404569,0.692677698817
428,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.01,4428,0.0637497163889,0.692899546453,0.691957504409
429,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.01,4429,0.0261081102778,0.692825011696,0.693076338087
430,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.02,4430,0.0326457566667,0.693216987167,0.693010379587
431,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.02,4431,0.0225430075,0.692857211828,0.691829981123
432,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.02,4432,0.0971382608333,0.69309139422,0.693219024794
433,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.02,4433,0.0635269041667,0.693383419514,0.692593288422
434,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.02,4434,0.0261341072222,0.693195186343,0.692013100215
435,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4435,0.0321038575,0.693609410524,0.694154139927
436,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4436,0.0222846633333,0.693483326265,0.692468755586
437,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4437,0.0976301836111,0.69364737698,0.693800500461
438,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4438,0.0628638644444,0.694235881737,0.693348203387
439,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.1,4,0.05,4439,0.0255433447222,0.693767990385,0.692999260766
440,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4440,0.0317671080556,0.693202779974,0.693159559795
441,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4441,0.0241227969444,0.69296334471,0.693054967267
442,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4442,0.103190758056,0.693206185102,0.693141419547
443,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4443,0.0637693638889,0.693179033484,0.693183669022
444,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.005,4444,0.0258677211111,0.693093557017,0.693267496995
445,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4445,0.0320444216667,0.693305667809,0.693308285304
446,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4446,0.0223460702778,0.693385765382,0.69304184573
447,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4447,0.0957236908333,0.693249070644,0.693211291518
448,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4448,0.0648335197222,0.693366955859,0.693113265719
449,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.01,4449,0.0280497822222,0.693235926117,0.693048596382
450,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4450,0.0328409288889,0.693371067728,0.693194665228
451,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4451,0.0228982930556,0.693666689737,0.693460059166
452,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4452,0.0957003197222,0.693507814407,0.693841181483
453,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4453,0.0644876783333,0.693453386,0.69320252112
454,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.02,4454,0.0262702613889,0.693216502666,0.69278509106
455,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4455,0.0393128327778,0.694124507904,0.692985810552
456,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4456,0.0219072247222,0.694035255909,0.694003834043
457,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4457,0.412868499722,0.693785056046,0.693153572083
458,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4458,0.0660344836111,0.693681615591,0.695628905296
459,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.2,4,0.05,4459,0.0268886505556,0.69389623659,0.693654916968
460,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4460,0.0323915480556,0.693245619535,0.693299017634
461,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4461,0.0233912655556,0.69334278277,0.693502225195
462,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4462,0.1005619075,0.693221730845,0.693412334578
463,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4463,0.0661136722222,0.693085497618,0.693140343257
464,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.005,4464,0.0261342638889,0.693332322155,0.693601632118
465,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4465,0.0328380208333,0.693219549315,0.693236746107
466,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4466,0.0228630175,0.693132007974,0.693271408762
467,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4467,0.109864906389,0.693418552194,0.693232859884
468,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4468,0.0650964230556,0.693304926157,0.693286459787
469,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.01,4469,0.0277255752778,0.693212305648,0.69323449816
470,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4470,0.0339033519444,0.694043205466,0.692899964537
471,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4471,0.0228217336111,0.693358400038,0.693718756948
472,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4472,0.0984518883333,0.693692816155,0.693610577924
473,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4473,0.0676218505556,0.693771709715,0.693431515353
474,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.02,4474,0.0268562694444,0.693397154127,0.693482547147
475,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4475,0.0326043475,0.694384856735,0.692723573957
476,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4476,0.0229321063889,0.693933656386,0.693582558632
477,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4477,0.100114254722,0.693916307177,0.692904589857
478,16,"[100, 100, 100, 100, 100, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4478,0.0642336008333,0.693442203317,0.692704791682
479,16,"[32, 20, 16, 32, 10, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.3,4,0.05,4479,0.0269986486111,0.6943395257,0.692821872234
480,16,"[50, 50, 50, 50, 50, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.4,4,0.005,4480,0.0327864038889,0.693342876434,0.693245778765
481,16,"[25, 25, 25, 25, 25, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.4,4,0.005,4481,0.02317303,0.693087286609,0.693375318391
482,16,"[64, 32, 16, 32, 64, 1]","[2000, 1000, 1000, 1000, 500, 100, 50]",0.4,4,0.005,4482,0.101957028889,0.693168804475,0.693204728195
